firm_id,fyear,tic,merge_status,matched,sp500_member,sector,knowledge_sector,comp_pi,orb_pi,comp_revt,orb_revt,comp_txfed,comp_txfo,comp_txc,comp_txt,etr_current,etr_federal,etr_foreign,etr_total,post2022,post_tcja,knowledge_post2022,knowledge_post_tcja,costat,curcd,datafmt,indfmt,consol,cik,state,comp_gdwl,comp_intan,intano,tlcf,txdb,txdba,txdbca,txdbcl,txditc,txndb,txndba,txndbl,txndbr,txp,txr,comp_gp,comp_pidom,comp_pifo,comp_txdfed,comp_txdfo,comp_txdi,txds,txo,txs,utxfed,tdc,txach,txdc,comp_txpd,acqgdwl,acqintan,comp_emp,nace4_prim,sic,sic_name,orb_ni,orb_cf,orb_at,orb_profmarg,orb_mktcap,orb_name2,orb_intan,orb_cash,orb_rd,orb_emp,orb_tax,orb_taxrate,nace4_sec,nace_4d,nace_2d,CPI,big_sectors,tech,pharma,other_knowledge,commodities_retail,industry,other_services,traditional_sector,log_revenue,rev_per_emp,etr_total_pct,etr_current_pct,etr_federal_pct,etr_foreign_pct,sp500_pre,sp500_x_post
id00257,2014,,Orbis only,0,1,Tech,1.0,,2983000000.0,,22826000000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651,,,2244000000.0,2683000000.0,27716000000.0,13.07,33356.17,Raytheon Company,13677000000.0,4719000000.0,500000000.0,61000.0,739000000.0,0.24773718,2630.0,2651.0,26.0,236.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0
id00257,2015,,Orbis only,0,1,Tech,1.0,,2841000000.0,,23321000000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651,,,2110000000.0,2599000000.0,29281000000.0,12.18,37495.73,Raytheon Company,15725000000.0,3200000000.0,706000000.0,61000.0,731000000.0,0.25730377,2630.0,2651.0,26.0,237.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0
id00257,2017,,Orbis only,0,1,Tech,1.0,,3113000000.0,,25348000000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651,,,2024000000.0,2574000000.0,30860000000.0,12.28,54304.99,Raytheon Company,15640000000.0,3400000000.0,700000000.0,64000.0,1089000000.0,0.3498233,2630.0,2651.0,26.0,245.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0
id00257,2016,,Orbis only,0,1,Tech,1.0,,3085000000.0,,24124000000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651,,,2244000000.0,2759000000.0,30238000000.0,12.79,41697.87,Raytheon Company,15677000000.0,3403000000.0,725000000.0,63000.0,841000000.0,0.2726094,2630.0,2651.0,26.0,240.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0
id00258,2004,,Orbis only,0,1,Commodities / Retail,0.0,,265796000.0,,3785284000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,,,192425000.0,229382000.0,2440628000.0,7.02,,Reebok International LTD,320263000.0,565233000.0,54638000.0,9102.0,73371000.0,0.27604252,1410.0,1520.0,15.0,188.9,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0,0
id00258,2001,,Orbis only,0,1,Commodities / Retail,0.0,,155806000.0,,2992878000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,,,102726000.0,133435000.0,1543173000.0,5.21,,Reebok International LTD,76686000.0,413281000.0,41659000.0,6700.0,53080000.0,0.34068006,1410.0,1520.0,15.0,177.1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0,0
id00258,2000,,Orbis only,0,1,Commodities / Retail,0.0,,135805000.0,,2865240000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,,,80878000.0,127079000.0,1463046000.0,4.74,,Reebok International LTD,64288000.0,268665000.0,49757000.0,6000.0,54927000.0,0.40445492,1410.0,1520.0,15.0,172.2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0,0
id00258,2003,,Orbis only,0,1,Commodities / Retail,0.0,,234152000.0,,3485316000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,,,157254000.0,191772000.0,1989742000.0,6.72,,Reebok International LTD,66986000.0,693599000.0,50645000.0,7760.0,76898000.0,0.3284106,1410.0,1520.0,15.0,184.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0,0
id00258,2002,,Orbis only,0,1,Commodities / Retail,0.0,,195387000.0,,3127872000.0,,,,,,,,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520,,,126458000.0,157336000.0,1860772000.0,6.25,,Reebok International LTD,67252000.0,642367000.0,44771000.0,7400.0,68929000.0,0.35278192,1410.0,1520.0,15.0,179.9,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0,0
id00259,2009,AN,Matched,1,1,Commodities / Retail,0.0,351.0,349200000.0,10757.8,10666000000.0,47.8,0.0,57.6,116.8,0.16410255,0.13618234,0.0,0.33276355,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1125.1,1299.9,174.8,,24.6,0.0,72.1,0.0,24.6,47.5,132.4,84.9,0.0,1.6,23.4,1928.8,,,,0.0,73.3,,-14.1,9.8,,,,59.2,58.2,,,18.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,198000000.0,276200000.0,5407300000.0,3.27,3341.19,"Autonation, Inc.",1297600000.0,173500000.0,,18000.0,151200000.0,0.4329897,4781.0,4781.0,47.0,214.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.283386,597.6555,33.276355266571045,16.410255432128906,13.618233799934387,0.0,0,0
id00259,2012,AN,Matched,1,1,Commodities / Retail,0.0,516.8,516800000.0,15668.8,15667500000.0,146.9,0.0,172.0,199.5,0.33281735,0.28424922,0.0,0.38602942,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1237.4,1528.7,291.3,,89.4,0.0,44.7,0.0,89.4,-44.7,142.0,186.7,0.0,3.2,0.0,2486.4,,,,0.0,27.1,,0.4,25.1,,,,26.8,147.0,65.2,77.0,21.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,316400000.0,407900000.0,7203000000.0,3.3,4833.99,"Autonation, Inc.",1528700000.0,69700000.0,,21000.0,200400000.0,0.3877709,4781.0,4781.0,47.0,229.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.659427,746.1333,38.60294222831726,33.281734585762024,28.42492163181305,0.0,0,0
id00259,2013,AN,Matched,1,1,Commodities / Retail,0.0,604.4,604400000.0,17517.6,17517600000.0,189.7,0.0,218.6,228.6,0.361681,0.31386498,0.0,0.37822634,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1259.6,1594.7,335.1,,116.5,0.0,57.7,0.0,116.5,-58.8,162.7,221.5,0.0,8.4,0.0,2759.9,,,,0.0,13.4,,-3.4,28.9,,,,9.9,200.3,,,22.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,374900000.0,470200000.0,7914100000.0,3.45,6052.85,"Autonation, Inc.",1594700000.0,69200000.0,,22000.0,229500000.0,0.3797154,4781.0,4781.0,47.0,233.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.770962,796.2545,37.82263398170471,36.16810142993927,31.386497616767883,0.0,0,0
id00259,2014,AN,Matched,1,1,Commodities / Retail,0.0,682.3,682300000.0,19108.8,19108800000.0,220.9,0.0,253.1,262.5,0.3709512,0.3237579,0.0,0.38472813,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1314.7,1669.4,354.7,,137.9,0.0,68.6,0.0,137.9,-69.3,183.5,252.8,0.0,17.5,0.0,2988.7,,,,0.0,9.5,,-0.1,32.2,,,,9.5,225.0,,,24.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,418700000.0,526700000.0,8399700000.0,3.57,6835.02,"Autonation, Inc.",1669400000.0,75400000.0,,24000.0,263600000.0,0.38634032,4781.0,4781.0,47.0,236.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.857904,796.2,38.47281336784363,37.095120549201965,32.37578868865967,0.0,0,0
id00259,2010,AN,Matched,1,1,Commodities / Retail,0.0,381.3,381300000.0,12461.0,12461000000.0,115.4,0.0,134.9,146.0,0.35378966,0.30264884,0.0,0.38290063,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1142.1,1344.1,202.0,,25.9,2.5,60.0,0.1,25.9,36.5,148.7,112.2,0.0,10.7,0.0,2127.5,,,,0.0,13.2,,-2.1,19.5,,,,12.8,88.0,,,19.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,226600000.0,303400000.0,5974200000.0,3.06,4173.51,"Autonation, Inc.",1350000000.0,95100000.0,,19000.0,154700000.0,0.40571728,4781.0,4781.0,47.0,218.1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.430359,655.8421,38.29006254673004,35.378965735435486,30.26488423347473,0.0,0,0
id00259,2011,AN,Matched,1,1,Commodities / Retail,0.0,461.3,461300000.0,13832.3,13832300000.0,125.3,0.0,146.6,177.1,0.31779754,0.2716237,0.0,0.38391504,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1172.2,1390.0,217.8,,62.3,3.0,41.8,0.0,62.3,-17.5,134.4,151.9,0.0,0.0,10.2,2304.0,,,,0.0,31.3,,-0.8,21.3,,,,31.1,121.1,,,19.4,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,281400000.0,365100000.0,6198800000.0,3.34,5158.05,"Autonation, Inc.",1390000000.0,86600000.0,,19400.0,179900000.0,0.38998482,4781.0,4781.0,47.0,224.9,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.534761,713.0052,38.39150369167328,31.779754161834717,27.162370085716248,0.0,0,0
id00259,2015,AN,Matched,1,1,Commodities / Retail,0.0,722.7,722700000.0,20862.0,20862000000.0,235.0,0.0,269.1,279.0,0.37235367,0.3251695,0.0,0.3860523,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1394.5,1834.4,439.9,,78.6,0.0,0.0,0.0,78.6,-78.6,204.6,283.2,0.0,0.0,11.7,3261.5,,,,0.0,10.3,,-0.4,34.1,,,,10.0,278.8,,,26.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,442600000.0,588400000.0,9548200000.0,3.46,6599.88,"Autonation, Inc.",1834400000.0,74100000.0,,26000.0,280100000.0,0.38757437,4781.0,4781.0,47.0,237.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.945684,802.38464,38.605231046676636,37.23536729812622,32.516950368881226,0.0,0,0
id00259,2016,AN,Matched,1,1,Commodities / Retail,0.0,702.3,702300000.0,21609.0,21609000000.0,234.9,0.0,266.3,270.6,0.37918267,0.33447245,0.0,0.38530543,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1511.3,2109.5,598.2,,91.5,0.0,0.0,0.0,91.5,-91.5,221.9,313.4,0.0,0.0,11.6,3313.2,,,,0.0,3.7,,0.6,31.4,,,0.0,3.7,265.5,,,26.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,430500000.0,575800000.0,10060000000.0,3.25,4915.8,"Autonation, Inc.",2109500000.0,64800000.0,,26000.0,271800000.0,0.3870141,4781.0,4781.0,47.0,240.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.9808655,831.11536,38.53054344654083,37.91826665401459,33.44724476337433,0.0,0,0
id00259,2003,AN,Matched,1,1,Commodities / Retail,0.0,591.0,611500000.0,19381.1,18280100000.0,123.8,0.0,137.4,84.9,0.2324873,0.20947547,0.0,0.14365482,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,,2894.6,2894.6,35.6,,0.0,93.4,0.0,,41.0,174.7,133.7,0.0,0.0,36.2,2962.8,,,,0.0,88.4,,-140.9,13.6,,,0.0,,471.5,,,28.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,479200000.0,546800000.0,8823100000.0,3.35,6108.54,"Autonation, Inc.",2877400000.0,173400000.0,,28000.0,132300000.0,0.21635322,4781.0,4781.0,47.0,184.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.872054,692.1821,14.365482330322266,23.24873059988022,20.947547256946564,0.0,0,0
id00259,2006,AN,Matched,1,1,Commodities / Retail,0.0,542.1,538100000.0,18988.6,18218500000.0,165.7,0.0,192.6,210.7,0.35528502,0.30566317,0.0,0.3886737,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,2799.7,3116.9,317.2,341.3,225.4,0.0,74.8,0.0,225.4,-150.6,139.2,289.8,0.0,58.7,28.9,3044.4,,,,0.0,19.7,,-1.6,26.9,,,,,278.3,,,26.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,316900000.0,396900000.0,8601400000.0,2.95,5596.97,"Autonation, Inc.",3084700000.0,52800000.0,,26000.0,221200000.0,0.411076,4781.0,4781.0,47.0,201.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.851594,730.33075,38.867369294166565,35.528501868247986,30.566316843032837,0.0,0,0
id00259,2005,AN,Matched,1,1,Commodities / Retail,0.0,622.9,618300000.0,19253.4,18310300000.0,179.9,0.0,211.5,227.4,0.33954084,0.28881037,0.0,0.3650666,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,,2957.1,2957.1,,186.2,0.0,76.4,0.0,186.2,-109.8,127.7,237.5,0.0,54.5,0.0,3063.7,,,,0.0,30.4,,-14.5,31.6,,,,,43.4,,,27.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,496500000.0,573400000.0,8824500000.0,3.38,7225.83,"Autonation, Inc.",2944600000.0,245700000.0,,27000.0,121800000.0,0.19699176,4781.0,4781.0,47.0,195.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.865443,713.0889,36.50665879249573,33.95408391952515,28.88103723526001,0.0,0,0
id00259,2004,AN,Matched,1,1,Commodities / Retail,0.0,606.6,601300000.0,19424.7,18400500000.0,149.2,0.0,172.7,210.2,0.28470162,0.2459611,0.0,0.34652162,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,,2976.2,2976.2,30.0,,0.0,83.8,0.0,,-72.8,141.4,214.2,0.0,0.0,43.1,3012.7,,,,0.0,63.3,,-25.8,23.5,,,0.0,,253.4,,,27.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,433600000.0,512800000.0,8698900000.0,3.27,6387.86,"Autonation, Inc.",2946700000.0,108200000.0,,27000.0,167700000.0,0.27889574,4781.0,4781.0,47.0,188.9,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.874301,719.4333,34.652161598205566,28.47016155719757,24.596109986305237,0.0,0,0
id00259,2007,AN,Matched,1,1,Commodities / Retail,0.0,459.3,452900000.0,17691.5,16385200000.0,142.8,0.0,166.0,171.3,0.36141956,0.31090793,0.0,0.37295887,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,2757.4,3077.3,319.9,,220.7,0.0,87.5,0.0,220.7,-133.2,179.6,312.8,0.0,72.2,21.9,2844.4,,,,0.0,10.6,,-5.3,23.2,,,,10.6,147.9,,,25.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,278700000.0,362700000.0,8479600000.0,2.76,2880.87,"Autonation, Inc.",3053600000.0,33000000.0,,25000.0,174200000.0,0.38463238,4781.0,4781.0,47.0,207.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.78084,707.66,37.295886874198914,36.141955852508545,31.090793013572693,0.0,0,0
id00259,2008,AN,Matched,1,1,Commodities / Retail,0.0,-1422.7,-1401500000.0,14131.9,13238700000.0,101.7,0.0,118.6,-197.3,,,,,0,0,0.0,0.0,A,USD,STD,INDL,C,350698.0,FL,1149.1,1326.8,177.7,,0.0,51.2,65.7,0.0,0.0,116.9,163.4,46.5,0.0,2.0,12.5,2379.5,,,,0.0,-267.4,,-48.5,16.9,,,,-267.3,99.9,,,20.0,4781,5500.0,Retail-Auto Dealers & Gasoline Stations,-1243100000.0,578300000.0,6014100000.0,-10.59,1747.31,"Autonation, Inc.",1303400000.0,110200000.0,,20000.0,-158400000.0,0.11302176,4781.0,4781.0,47.0,215.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.55619,706.59503,,,,,0,0
id00260,2013,ROK,Matched,1,1,Tech,1.0,980.9,980900000.0,6351.9,6351900000.0,164.5,51.1,231.1,224.6,0.23559996,0.16770312,0.05209501,0.22897339,0,0,0.0,0.0,A,USD,STD,INDL,C,1024478.0,WI,1023.0,1235.8,212.8,41.3,0.0,147.3,189.5,0.0,0.0,336.8,465.5,128.7,0.0,35.9,0.0,2719.0,513.5,467.4,-1.3,-2.9,-6.5,-2.3,0.0,15.5,,,33.8,-6.5,203.9,,,22.0,2651,3829.0,"Measuring & Controlling Devices, NEC",756300000.0,901500000.0,5844600000.0,15.44,14829.3,"Rockwell Automation, Inc.",1235800000.0,1573600000.0,260700000.0,22000.0,224600000.0,0.22897339,2611.0,2651.0,26.0,233.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.756509,288.72272,22.8973388671875,23.559996485710144,16.770312190055847,5.209501087665558,1,0
id00260,2014,ROK,Matched,1,1,Tech,1.0,1134.2,1134200000.0,6623.5,6623500000.0,219.4,85.3,314.6,307.4,0.27737615,0.19344032,0.0752072,0.27102804,0,0,0.0,0.0,A,USD,STD,INDL,C,1024478.0,WI,1050.6,1296.8,246.2,35.4,0.0,205.7,163.5,0.0,0.0,369.2,501.3,132.1,0.0,41.0,0.0,2906.4,607.3,526.9,-3.8,-4.0,-7.2,0.6,0.0,9.9,,,1.8,-7.2,323.8,,,22.5,2651,3829.0,"Measuring & Controlling Devices, NEC",826800000.0,979300000.0,6224300000.0,17.12,15149.42,"Rockwell Automation, Inc.",1296800000.0,1819800000.0,290100000.0,22500.0,307400000.0,0.27102804,2611.0,2651.0,26.0,236.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.798379,294.37778,27.10280418395996,27.737614512443542,19.344031810760498,7.520720362663269,1,0
id00260,2015,ROK,Matched,1,1,Tech,1.0,1127.5,1127500000.0,6307.9,6307900000.0,238.6,73.6,329.2,299.9,0.2919734,0.21161863,0.06527716,0.26598668,0,0,0.0,0.0,A,USD,STD,INDL,C,1024478.0,WI,1028.8,1258.3,229.5,25.9,0.0,343.6,151.2,0.0,0.0,494.8,622.9,128.1,0.0,50.9,0.0,2865.6,660.5,467.0,-30.3,2.6,-29.3,-1.6,0.0,17.0,,,27.3,-29.3,313.1,,,22.5,2651,3829.0,"Measuring & Controlling Devices, NEC",827600000.0,990100000.0,6404700000.0,17.87,13607.7,"Rockwell Automation, Inc.",1258300000.0,2149200000.0,307300000.0,22500.0,299900000.0,0.2659867,2611.0,2651.0,26.0,237.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.749558,280.3511,26.598668098449707,29.197341203689575,21.161863207817078,6.5277159214019775,1,0
id00260,2016,ROK,Matched,1,1,Tech,1.0,943.1,943100000.0,5879.5,5879500000.0,175.9,91.7,283.9,213.4,0.30102852,0.18651256,0.09723253,0.22627506,0,0,0.0,0.0,A,USD,STD,INDL,C,1024478.0,WI,1073.9,1329.2,255.3,24.4,0.0,633.9,0.0,0.0,0.0,633.9,760.9,127.0,0.0,28.6,0.0,2647.7,512.1,431.0,-53.7,-8.8,-70.5,-8.0,0.0,16.3,,,-8.9,-70.5,299.8,,,22.0,2651,3829.0,"Measuring & Controlling Devices, NEC",729700000.0,901900000.0,7101200000.0,16.04,15830.8,"Rockwell Automation, Inc.",1329200000.0,2429200000.0,319300000.0,22000.0,213400000.0,0.22627506,2611.0,2651.0,26.0,240.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679227,267.25,22.627505660057068,30.10285198688507,18.65125596523285,9.723252803087234,1,0
id00260,2017,ROK,Matched,1,1,Tech,1.0,1037.4,1037400000.0,6311.3,6311300000.0,67.3,109.9,177.9,211.7,0.1714864,0.064873725,0.10593792,0.20406786,0,0,0.0,0.0,A,USD,STD,INDL,C,1024478.0,WI,1077.7,1315.7,238.0,20.4,0.0,443.6,0.0,0.0,0.0,443.6,566.0,122.4,0.0,32.6,0.0,2793.1,547.2,490.2,44.6,-14.1,33.8,3.3,0.0,0.7,,,-22.2,33.8,211.9,,,22.0,2651,3829.0,"Measuring & Controlling Devices, NEC",825700000.0,994600000.0,7161700000.0,16.44,22874.89,"Rockwell Automation, Inc.",1315700000.0,2535500000.0,348200000.0,22000.0,211700000.0,0.20406786,2611.0,2651.0,26.0,245.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.750097,286.87726,20.40678560733795,17.148639261722565,6.487372517585754,10.593792051076889,1,0
id00260,2018,ROK,Matched,1,1,Tech,1.0,1330.8,1330800000.0,6666.0,6666000000.0,475.3,131.4,624.8,795.3,0.46949202,0.35715356,0.09873759,0.5976104,0,1,0.0,1.0,A,USD,STD,INDL,C,1024478.0,WI,1075.5,1290.7,215.2,19.6,0.0,179.6,0.0,0.0,0.0,179.6,308.6,129.0,0.0,74.4,0.0,3036.8,721.6,609.2,118.6,48.0,170.5,3.9,0.0,18.1,,,426.7,170.5,222.9,,,23.0,2651,3829.0,"Measuring & Controlling Devices, NEC",535500000.0,700100000.0,6262000000.0,19.96,23095.87,"Rockwell Automation, Inc.",1290700000.0,909700000.0,371800000.0,23000.0,795300000.0,0.5976104,2611.0,2651.0,26.0,251.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.804775,289.82608,59.76104140281677,46.949201822280884,35.71535646915436,9.873759001493454,1,1
id00260,2019,ROK,Matched,1,1,Tech,1.0,901.0,901000000.0,6694.8,6694800000.0,105.6,112.1,234.2,205.2,0.2599334,0.11720311,0.12441731,0.22774695,0,1,0.0,1.0,A,USD,STD,INDL,C,1024478.0,WI,1071.1,1265.2,194.1,18.5,0.0,364.1,0.0,0.0,0.0,364.1,471.1,107.0,0.0,62.9,0.0,3052.3,280.8,620.2,-27.0,-0.1,-29.0,-1.9,0.0,16.5,,,-18.8,-29.0,293.3,,,23.0,2651,3829.0,"Measuring & Controlling Devices, NEC",695800000.0,848000000.0,6113000000.0,13.46,19282.86,"Rockwell Automation, Inc.",1265200000.0,1058000000.0,378900000.0,23000.0,205200000.0,0.22774695,2611.0,2651.0,26.0,255.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.809087,291.07825,22.774694859981537,25.993341207504272,11.720310896635056,12.441731244325638,1,1
id00260,2020,ROK,Matched,1,1,Tech,1.0,1136.1,1136100000.0,6329.8,6329800000.0,68.1,96.6,178.6,112.9,0.15720448,0.059941906,0.085027725,0.09937506,0,1,0.0,1.0,A,USD,STD,INDL,C,1024478.0,WI,1650.3,2129.6,479.3,31.1,0.0,415.6,0.0,0.0,0.0,415.6,518.2,102.6,0.0,79.8,0.0,2767.9,556.2,579.9,-32.8,-24.7,-65.7,-8.2,0.0,13.9,,,-11.8,-65.7,187.9,551.9,330.6,23.5,2651,3829.0,"Measuring & Controlling Devices, NEC",1023400000.0,1196100000.0,7264700000.0,17.95,25591.59,"Rockwell Automation, Inc.",2129600000.0,705200000.0,371500000.0,23500.0,112700000.0,0.09919901,2611.0,2651.0,26.0,258.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.753024,269.35318,9.937506169080734,15.720447897911072,5.994190648198128,8.502772450447083,1,1
id00260,2021,ROK,Matched,1,1,Tech,1.0,1526.2,1526200000.0,6997.4,6997400000.0,149.6,190.7,366.0,181.9,0.2398113,0.09802124,0.12495086,0.119184904,0,1,0.0,1.0,A,USD,STD,INDL,C,1024478.0,WI,3625.9,4647.7,1021.8,130.4,0.0,380.9,0.0,0.0,0.0,380.9,693.7,312.8,0.0,188.4,0.0,3087.5,885.1,641.1,-154.7,-19.0,-184.1,-10.4,0.0,25.7,,,57.2,-184.1,329.3,1950.1,601.0,24.5,2651,3829.0,"Measuring & Controlling Devices, NEC",1358100000.0,1547900000.0,10701600000.0,21.81,34116.2,"Rockwell Automation, Inc.",4647700000.0,662800000.0,422500000.0,24500.0,168100000.0,0.11014284,2611.0,2651.0,26.0,271.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.853294,285.60815,11.918490380048752,23.981130123138428,9.80212390422821,12.495086342096329,1,1
id00260,2022,ROK,Matched,1,1,Tech,1.0,1073.6,1073600000.0,7760.4,7760400000.0,71.6,102.9,188.1,154.5,0.17520493,0.0666915,0.09584576,0.14390835,1,1,1.0,1.0,A,USD,STD,INDL,C,1024478.0,WI,3524.0,4426.0,902.0,85.2,39.5,384.3,0.0,0.0,39.5,344.8,579.6,234.8,0.0,81.1,0.0,3340.9,371.3,702.3,-10.7,-13.0,-33.6,-9.9,0.0,13.6,,,-129.3,-33.6,340.2,,,26.0,2651,3829.0,"Measuring & Controlling Devices, NEC",932200000.0,1171100000.0,10758700000.0,13.83,24831.3,"Rockwell Automation, Inc.",4426000000.0,503300000.0,440900000.0,26000.0,141400000.0,0.1317064,2611.0,2651.0,26.0,292.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.956789,298.47693,14.390835165977478,17.520493268966675,6.669150292873383,9.584575891494751,1,1
id00260,2023,ROK,Matched,1,1,Tech,1.0,1608.5,1608500000.0,9058.0,9058000000.0,221.3,160.6,430.6,330.5,0.26770282,0.1375816,0.09984458,0.20547093,1,1,1.0,1.0,A,USD,STD,INDL,C,1024478.0,WI,3529.2,4381.6,852.4,60.8,43.2,459.3,0.0,0.0,43.2,416.1,634.0,217.9,0.0,248.6,0.0,3967.4,794.2,814.3,-84.6,6.0,-100.1,-21.5,0.0,48.7,,,104.1,-100.1,344.9,111.3,54.1,29.0,2651,3829.0,"Measuring & Controlling Devices, NEC",1387400000.0,1795300000.0,11304000000.0,17.76,32835.05,"Rockwell Automation, Inc.",4381600000.0,1072400000.0,529500000.0,29000.0,221100000.0,0.13745725,2611.0,2651.0,26.0,304.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.111403,312.34482,20.547093451023102,26.77028179168701,13.758160173892975,9.984458237886429,1,1
id00260,2024,ROK,Matched,1,1,Tech,1.0,1099.1,1100000000.0,8264.2,8264000000.0,78.3,127.6,219.9,151.8,0.20007278,0.07124011,0.11609499,0.138113,1,1,1.0,1.0,A,USD,STD,INDL,C,1024478.0,WI,3993.3,5059.6,1066.3,69.6,39.8,517.0,0.0,0.0,39.8,477.2,685.8,208.6,0.0,138.8,0.0,3542.3,388.3,710.8,-42.1,-11.8,-68.1,-14.2,0.0,14.0,,,-236.6,-68.1,478.6,416.6,360.6,27.0,2651,3829.0,"Measuring & Controlling Devices, NEC",953000000.0,1270400000.0,11232100000.0,13.31,30461.45,"Rockwell Automation, Inc.",5059600000.0,471300000.0,477000000.0,27000.0,147000000.0,0.13363637,2611.0,2651.0,26.0,314.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.019689,306.08148,13.811300694942474,20.0072780251503,7.124011218547821,11.609499156475067,1,1
